,Mood_Swings_High,Mood_Swings_Low,Mood_Swings_Medium
40464,TRUE,FALSE,FALSE
40465,TRUE,FALSE,FALSE
40466,FALSE,TRUE,FALSE
40467,TRUE,FALSE,FALSE
40468,FALSE,FALSE,TRUE
40469,TRUE,FALSE,FALSE
40470,FALSE,TRUE,FALSE
40471,FALSE,TRUE,FALSE
40472,TRUE,FALSE,FALSE
40473,TRUE,FALSE,FALSE
40474,FALSE,TRUE,FALSE
40475,TRUE,FALSE,FALSE
40476,FALSE,TRUE,FALSE
40477,TRUE,FALSE,FALSE
40478,FALSE,FALSE,TRUE
40479,TRUE,FALSE,FALSE
40480,TRUE,FALSE,FALSE
40481,TRUE,FALSE,FALSE
40482,FALSE,TRUE,FALSE
40483,FALSE,FALSE,TRUE
40484,TRUE,FALSE,FALSE
40485,TRUE,FALSE,FALSE
40486,FALSE,FALSE,TRUE
40487,FALSE,TRUE,FALSE
40488,FALSE,TRUE,FALSE
40489,FALSE,FALSE,TRUE
40490,FALSE,TRUE,FALSE
40491,FALSE,FALSE,TRUE
40492,FALSE,FALSE,TRUE
40493,FALSE,FALSE,TRUE
40494,FALSE,FALSE,TRUE
40495,FALSE,FALSE,TRUE
40496,FALSE,TRUE,FALSE
40497,FALSE,TRUE,FALSE
40498,FALSE,FALSE,TRUE
40499,TRUE,FALSE,FALSE
40500,FALSE,TRUE,FALSE
40501,FALSE,FALSE,TRUE
40502,FALSE,TRUE,FALSE
40503,FALSE,FALSE,TRUE
40504,FALSE,FALSE,TRUE
40505,TRUE,FALSE,FALSE
40506,FALSE,FALSE,TRUE
40507,FALSE,TRUE,FALSE
40508,TRUE,FALSE,FALSE
40509,FALSE,FALSE,TRUE
40510,TRUE,FALSE,FALSE
40511,FALSE,TRUE,FALSE
40512,TRUE,FALSE,FALSE
40513,TRUE,FALSE,FALSE
40514,TRUE,FALSE,FALSE
40515,TRUE,FALSE,FALSE
40516,FALSE,TRUE,FALSE
40517,FALSE,FALSE,TRUE
40518,FALSE,TRUE,FALSE
40519,TRUE,FALSE,FALSE
40520,FALSE,TRUE,FALSE
40521,FALSE,FALSE,TRUE
40522,FALSE,FALSE,TRUE
40523,FALSE,TRUE,FALSE
40524,FALSE,TRUE,FALSE
40525,FALSE,TRUE,FALSE
40526,FALSE,FALSE,TRUE
40527,TRUE,FALSE,FALSE
40528,FALSE,TRUE,FALSE
40529,TRUE,FALSE,FALSE
40530,FALSE,FALSE,TRUE
40531,FALSE,FALSE,TRUE
40532,FALSE,TRUE,FALSE
40533,FALSE,TRUE,FALSE
40534,FALSE,TRUE,FALSE
40535,TRUE,FALSE,FALSE
40536,FALSE,TRUE,FALSE
40537,FALSE,TRUE,FALSE
40538,FALSE,FALSE,TRUE
40539,FALSE,FALSE,TRUE
40540,FALSE,FALSE,TRUE
40541,FALSE,TRUE,FALSE
40542,FALSE,FALSE,TRUE
40543,FALSE,FALSE,TRUE
40544,TRUE,FALSE,FALSE
40545,FALSE,TRUE,FALSE
40546,TRUE,FALSE,FALSE
40547,TRUE,FALSE,FALSE
40548,TRUE,FALSE,FALSE
40549,FALSE,TRUE,FALSE
40550,FALSE,FALSE,TRUE
40551,FALSE,TRUE,FALSE
40552,TRUE,FALSE,FALSE
40553,TRUE,FALSE,FALSE
40554,FALSE,TRUE,FALSE
40555,FALSE,TRUE,FALSE
40556,TRUE,FALSE,FALSE
40557,FALSE,FALSE,TRUE
40558,TRUE,FALSE,FALSE
40559,FALSE,FALSE,TRUE
40560,TRUE,FALSE,FALSE
40561,TRUE,FALSE,FALSE
40562,FALSE,TRUE,FALSE
40563,TRUE,FALSE,FALSE
40564,TRUE,FALSE,FALSE
40565,FALSE,TRUE,FALSE
40566,TRUE,FALSE,FALSE
40567,FALSE,FALSE,TRUE
40568,FALSE,TRUE,FALSE
40569,FALSE,TRUE,FALSE
40570,FALSE,FALSE,TRUE
40571,TRUE,FALSE,FALSE
40572,FALSE,TRUE,FALSE
40573,FALSE,TRUE,FALSE
40574,FALSE,TRUE,FALSE
40575,FALSE,FALSE,TRUE
40576,FALSE,TRUE,FALSE
40577,TRUE,FALSE,FALSE
40578,FALSE,TRUE,FALSE
40579,TRUE,FALSE,FALSE
40580,TRUE,FALSE,FALSE
40581,TRUE,FALSE,FALSE
40582,FALSE,TRUE,FALSE
40583,TRUE,FALSE,FALSE
40584,FALSE,FALSE,TRUE
40585,TRUE,FALSE,FALSE
40586,FALSE,FALSE,TRUE
40587,FALSE,FALSE,TRUE
40588,TRUE,FALSE,FALSE
40589,FALSE,FALSE,TRUE
40590,TRUE,FALSE,FALSE
40591,FALSE,TRUE,FALSE
40592,FALSE,TRUE,FALSE
40593,FALSE,FALSE,TRUE
40594,FALSE,TRUE,FALSE
40595,FALSE,FALSE,TRUE
40596,FALSE,FALSE,TRUE
40597,TRUE,FALSE,FALSE
40598,FALSE,FALSE,TRUE
40599,FALSE,FALSE,TRUE
40600,FALSE,FALSE,FALSE
40601,FALSE,TRUE,FALSE
40602,FALSE,TRUE,FALSE
40603,FALSE,TRUE,FALSE
40604,FALSE,FALSE,TRUE
40605,FALSE,FALSE,TRUE
40606,FALSE,TRUE,FALSE
40607,FALSE,FALSE,TRUE
40608,FALSE,TRUE,FALSE
40609,FALSE,FALSE,TRUE
40610,FALSE,FALSE,TRUE
40611,FALSE,FALSE,TRUE
40612,FALSE,TRUE,FALSE
40613,TRUE,FALSE,FALSE
40614,TRUE,FALSE,FALSE
40615,TRUE,FALSE,FALSE
40616,FALSE,TRUE,FALSE
40617,FALSE,TRUE,FALSE
40618,TRUE,FALSE,FALSE
40619,FALSE,TRUE,FALSE
40620,TRUE,FALSE,FALSE
40621,FALSE,TRUE,FALSE
40622,FALSE,FALSE,TRUE
40623,FALSE,FALSE,TRUE
40624,FALSE,FALSE,TRUE
40625,FALSE,TRUE,FALSE
40626,FALSE,FALSE,TRUE
40627,FALSE,TRUE,FALSE
40628,FALSE,FALSE,TRUE
40629,FALSE,TRUE,FALSE
40630,FALSE,TRUE,FALSE
40631,FALSE,FALSE,TRUE
40632,FALSE,TRUE,FALSE
40633,FALSE,FALSE,TRUE
40634,FALSE,TRUE,FALSE
40635,TRUE,FALSE,FALSE
40636,FALSE,FALSE,TRUE
40637,FALSE,FALSE,TRUE
40638,FALSE,TRUE,FALSE
40639,FALSE,TRUE,FALSE
40640,TRUE,FALSE,FALSE
40641,FALSE,FALSE,TRUE
40642,FALSE,FALSE,TRUE
40643,TRUE,FALSE,FALSE
40644,FALSE,TRUE,FALSE
40645,FALSE,TRUE,FALSE
40646,FALSE,FALSE,TRUE
40647,TRUE,FALSE,FALSE
40648,TRUE,FALSE,FALSE
40649,FALSE,TRUE,FALSE
40650,TRUE,FALSE,FALSE
40651,FALSE,FALSE,TRUE
40652,FALSE,TRUE,FALSE
40653,TRUE,FALSE,FALSE
40654,FALSE,FALSE,TRUE
40655,FALSE,FALSE,TRUE
40656,FALSE,TRUE,FALSE
40657,FALSE,TRUE,FALSE
40658,FALSE,TRUE,FALSE
40659,FALSE,TRUE,FALSE
40660,FALSE,FALSE,TRUE
40661,TRUE,FALSE,FALSE
40662,FALSE,TRUE,FALSE
40663,FALSE,FALSE,TRUE
40664,FALSE,TRUE,FALSE
40665,FALSE,TRUE,FALSE
40666,TRUE,FALSE,FALSE
40667,TRUE,FALSE,FALSE
40668,FALSE,FALSE,TRUE
40669,TRUE,FALSE,FALSE
40670,FALSE,FALSE,TRUE
40671,FALSE,FALSE,TRUE
40672,FALSE,TRUE,FALSE
40673,FALSE,TRUE,FALSE
40674,FALSE,TRUE,FALSE
40675,FALSE,FALSE,TRUE
40676,FALSE,FALSE,TRUE
40677,TRUE,FALSE,FALSE
40678,FALSE,TRUE,FALSE
40679,FALSE,TRUE,FALSE
40680,FALSE,TRUE,FALSE
40681,FALSE,TRUE,FALSE
40682,TRUE,FALSE,FALSE
40683,TRUE,FALSE,FALSE
40684,FALSE,TRUE,FALSE
40685,FALSE,FALSE,TRUE
40686,FALSE,FALSE,TRUE
40687,TRUE,FALSE,FALSE
40688,TRUE,FALSE,FALSE
40689,TRUE,FALSE,FALSE
40690,FALSE,FALSE,TRUE
40691,FALSE,TRUE,FALSE
40692,TRUE,FALSE,FALSE
40693,TRUE,FALSE,FALSE
40694,FALSE,FALSE,TRUE
40695,TRUE,FALSE,FALSE
40696,TRUE,FALSE,FALSE
40697,FALSE,FALSE,TRUE
40698,TRUE,FALSE,FALSE
40699,TRUE,FALSE,FALSE
40700,FALSE,TRUE,FALSE
40701,FALSE,TRUE,FALSE
40702,FALSE,TRUE,FALSE
40703,FALSE,TRUE,FALSE
40704,FALSE,TRUE,FALSE
40705,FALSE,FALSE,TRUE
40706,FALSE,TRUE,FALSE
40707,FALSE,TRUE,FALSE
40708,FALSE,TRUE,FALSE
40709,TRUE,FALSE,FALSE
40710,FALSE,TRUE,FALSE
40711,TRUE,FALSE,FALSE
40712,TRUE,FALSE,FALSE
40713,FALSE,FALSE,TRUE
40714,FALSE,TRUE,FALSE
40715,TRUE,FALSE,FALSE
40716,FALSE,TRUE,FALSE
40717,TRUE,FALSE,FALSE
40718,TRUE,FALSE,FALSE
40719,FALSE,TRUE,FALSE
40720,FALSE,FALSE,TRUE
40721,FALSE,TRUE,FALSE
40722,FALSE,TRUE,FALSE
40723,FALSE,FALSE,TRUE
40724,TRUE,FALSE,FALSE
40725,FALSE,TRUE,FALSE
40726,TRUE,FALSE,FALSE
40727,FALSE,FALSE,TRUE
40728,TRUE,FALSE,FALSE
40729,TRUE,FALSE,FALSE
40730,TRUE,FALSE,FALSE
40731,TRUE,FALSE,FALSE
40732,TRUE,FALSE,FALSE
40733,TRUE,FALSE,FALSE
40734,FALSE,TRUE,FALSE
40735,FALSE,FALSE,TRUE
40736,FALSE,TRUE,FALSE
40737,TRUE,FALSE,FALSE
40738,TRUE,FALSE,FALSE
40739,FALSE,TRUE,FALSE
40740,FALSE,TRUE,FALSE
40741,TRUE,FALSE,FALSE
40742,FALSE,TRUE,FALSE
40743,TRUE,FALSE,FALSE
40744,FALSE,TRUE,FALSE
40745,TRUE,FALSE,FALSE
40746,FALSE,FALSE,TRUE
40747,FALSE,TRUE,FALSE
40748,FALSE,TRUE,FALSE
40749,FALSE,FALSE,TRUE
40750,TRUE,FALSE,FALSE
40751,TRUE,FALSE,FALSE
40752,FALSE,FALSE,TRUE
40753,FALSE,TRUE,FALSE
40754,FALSE,TRUE,FALSE
40755,FALSE,FALSE,TRUE
40756,TRUE,FALSE,FALSE
40757,FALSE,TRUE,FALSE
40758,TRUE,FALSE,FALSE
40759,FALSE,TRUE,FALSE
40760,FALSE,FALSE,TRUE
40761,TRUE,FALSE,FALSE
40762,FALSE,FALSE,TRUE
40763,TRUE,FALSE,FALSE
40764,FALSE,TRUE,FALSE
40765,TRUE,FALSE,FALSE
40766,FALSE,FALSE,TRUE
40767,FALSE,FALSE,TRUE
40768,FALSE,FALSE,TRUE
40769,FALSE,TRUE,FALSE
40770,FALSE,TRUE,FALSE
40771,TRUE,FALSE,FALSE
40772,FALSE,FALSE,TRUE
40773,FALSE,FALSE,TRUE
40774,FALSE,FALSE,TRUE
40775,FALSE,TRUE,FALSE
40776,TRUE,FALSE,FALSE
40777,FALSE,FALSE,TRUE
40778,FALSE,FALSE,TRUE
40779,FALSE,FALSE,TRUE
40780,FALSE,FALSE,TRUE
40781,FALSE,FALSE,TRUE
40782,TRUE,FALSE,FALSE
40783,TRUE,FALSE,FALSE
40784,FALSE,TRUE,FALSE
40785,FALSE,TRUE,FALSE
40786,FALSE,FALSE,TRUE
40787,FALSE,FALSE,TRUE
40788,FALSE,TRUE,FALSE
40789,TRUE,FALSE,FALSE
40790,TRUE,FALSE,FALSE
40791,FALSE,TRUE,FALSE
40792,FALSE,TRUE,FALSE
40793,TRUE,FALSE,FALSE
40794,TRUE,FALSE,FALSE
40795,FALSE,TRUE,FALSE
40796,FALSE,TRUE,TRUE
40797,FALSE,FALSE,TRUE
40798,FALSE,TRUE,FALSE
40799,FALSE,TRUE,FALSE
40800,FALSE,FALSE,TRUE
40801,FALSE,FALSE,TRUE
40802,FALSE,TRUE,FALSE
40803,FALSE,TRUE,FALSE
40804,FALSE,TRUE,FALSE
40805,FALSE,TRUE,FALSE
40806,FALSE,TRUE,FALSE
40807,FALSE,TRUE,FALSE
40808,FALSE,FALSE,TRUE
40809,TRUE,FALSE,FALSE
40810,FALSE,TRUE,FALSE
40811,FALSE,FALSE,TRUE
40812,FALSE,TRUE,FALSE
40813,TRUE,FALSE,FALSE
40814,TRUE,FALSE,FALSE
40815,FALSE,FALSE,TRUE
40816,FALSE,TRUE,FALSE
40817,TRUE,FALSE,FALSE
40818,FALSE,TRUE,FALSE
40819,TRUE,FALSE,FALSE
40820,TRUE,FALSE,FALSE
40821,TRUE,FALSE,FALSE
40822,FALSE,TRUE,FALSE
40823,FALSE,FALSE,TRUE
40824,FALSE,TRUE,FALSE
40825,TRUE,FALSE,FALSE
40826,FALSE,TRUE,FALSE
40827,TRUE,FALSE,FALSE
40828,FALSE,FALSE,TRUE
40829,FALSE,FALSE,TRUE
40830,TRUE,FALSE,FALSE
40831,TRUE,FALSE,FALSE
40832,FALSE,FALSE,TRUE
40833,TRUE,FALSE,FALSE
40834,FALSE,FALSE,TRUE
40835,FALSE,TRUE,FALSE
40836,FALSE,FALSE,TRUE
40837,FALSE,TRUE,FALSE
40838,FALSE,TRUE,FALSE
40839,FALSE,FALSE,TRUE
40840,FALSE,TRUE,FALSE
40841,FALSE,TRUE,FALSE
40842,FALSE,TRUE,FALSE
40843,TRUE,FALSE,FALSE
40844,FALSE,TRUE,FALSE
40845,FALSE,TRUE,FALSE
40846,FALSE,FALSE,TRUE
40847,FALSE,FALSE,TRUE
40848,TRUE,FALSE,FALSE
40849,TRUE,FALSE,FALSE
40850,TRUE,FALSE,FALSE
40851,FALSE,TRUE,FALSE
40852,FALSE,TRUE,FALSE
40853,TRUE,FALSE,FALSE
40854,FALSE,FALSE,TRUE
40855,TRUE,FALSE,FALSE
40856,TRUE,FALSE,FALSE
40857,TRUE,FALSE,FALSE
40858,FALSE,FALSE,TRUE
40859,FALSE,FALSE,TRUE
40860,TRUE,FALSE,FALSE
40861,TRUE,FALSE,FALSE
40862,FALSE,FALSE,FALSE
40863,TRUE,FALSE,FALSE
40864,TRUE,FALSE,FALSE
40865,TRUE,FALSE,FALSE
40866,FALSE,TRUE,FALSE
40867,FALSE,FALSE,TRUE
40868,FALSE,TRUE,FALSE
40869,TRUE,FALSE,FALSE
40870,FALSE,FALSE,TRUE
40871,FALSE,FALSE,TRUE
40872,FALSE,FALSE,TRUE
40873,FALSE,TRUE,FALSE
40874,FALSE,FALSE,TRUE
40875,FALSE,TRUE,FALSE
40876,FALSE,TRUE,FALSE
40877,FALSE,FALSE,TRUE
40878,FALSE,TRUE,FALSE
40879,FALSE,FALSE,TRUE
40880,FALSE,TRUE,FALSE
40881,FALSE,FALSE,TRUE
40882,FALSE,TRUE,FALSE
40883,TRUE,FALSE,FALSE
40884,FALSE,FALSE,TRUE
40885,FALSE,FALSE,TRUE
40886,FALSE,TRUE,FALSE
40887,FALSE,FALSE,TRUE
40888,FALSE,TRUE,FALSE
40889,FALSE,FALSE,TRUE
40890,FALSE,FALSE,TRUE
40891,TRUE,FALSE,FALSE
40892,FALSE,FALSE,TRUE
40893,FALSE,FALSE,TRUE
40894,FALSE,FALSE,TRUE
40895,FALSE,FALSE,TRUE
40896,TRUE,FALSE,FALSE
40897,FALSE,TRUE,FALSE
40898,FALSE,TRUE,FALSE
40899,FALSE,FALSE,TRUE
40900,FALSE,TRUE,FALSE
40901,FALSE,FALSE,TRUE
40902,TRUE,FALSE,FALSE
40903,FALSE,FALSE,TRUE
40904,FALSE,FALSE,TRUE
40905,TRUE,FALSE,FALSE
40906,TRUE,FALSE,FALSE
40907,TRUE,FALSE,FALSE
40908,FALSE,TRUE,FALSE
40909,TRUE,FALSE,FALSE
40910,FALSE,TRUE,FALSE
40911,TRUE,FALSE,FALSE
40912,FALSE,FALSE,TRUE
40913,FALSE,FALSE,TRUE
40914,FALSE,FALSE,TRUE
40915,FALSE,FALSE,TRUE
40916,FALSE,FALSE,TRUE
40917,FALSE,TRUE,FALSE
40918,TRUE,FALSE,FALSE
40919,TRUE,FALSE,FALSE
40920,FALSE,TRUE,FALSE
40921,FALSE,TRUE,FALSE
40922,FALSE,FALSE,TRUE
40923,FALSE,FALSE,TRUE
40924,FALSE,TRUE,FALSE
40925,FALSE,TRUE,FALSE
40926,FALSE,TRUE,FALSE
40927,FALSE,TRUE,FALSE
40928,FALSE,TRUE,FALSE
40929,FALSE,TRUE,FALSE
40930,FALSE,FALSE,TRUE
40931,FALSE,TRUE,FALSE
40932,FALSE,TRUE,FALSE
40933,FALSE,FALSE,TRUE
40934,TRUE,FALSE,FALSE
40935,TRUE,FALSE,FALSE
40936,TRUE,FALSE,FALSE
40937,FALSE,TRUE,FALSE
40938,FALSE,FALSE,TRUE
40939,FALSE,FALSE,TRUE
40940,FALSE,FALSE,TRUE
40941,FALSE,FALSE,TRUE
40942,FALSE,FALSE,TRUE
40943,FALSE,FALSE,TRUE
40944,FALSE,FALSE,FALSE
40945,FALSE,TRUE,FALSE
40946,TRUE,FALSE,FALSE
40947,FALSE,TRUE,FALSE
40948,FALSE,TRUE,FALSE
40949,FALSE,FALSE,TRUE
40950,FALSE,TRUE,FALSE
40951,TRUE,FALSE,FALSE
40952,FALSE,TRUE,FALSE
40953,TRUE,FALSE,FALSE
40954,FALSE,TRUE,FALSE
40955,FALSE,TRUE,FALSE
40956,TRUE,FALSE,FALSE
40957,TRUE,FALSE,FALSE
40958,FALSE,FALSE,TRUE
40959,FALSE,TRUE,FALSE
40960,FALSE,FALSE,TRUE
40961,FALSE,FALSE,TRUE
40962,FALSE,FALSE,TRUE
40963,TRUE,FALSE,FALSE
40964,FALSE,FALSE,TRUE
40965,FALSE,TRUE,FALSE
40966,FALSE,TRUE,FALSE
40967,TRUE,FALSE,FALSE
40968,FALSE,FALSE,TRUE
40969,FALSE,FALSE,TRUE
40970,FALSE,TRUE,FALSE
40971,FALSE,FALSE,TRUE
40972,TRUE,FALSE,FALSE
40973,TRUE,FALSE,FALSE
40974,FALSE,TRUE,FALSE
40975,TRUE,FALSE,FALSE
40976,FALSE,TRUE,FALSE
40977,TRUE,FALSE,FALSE
40978,FALSE,FALSE,TRUE
40979,FALSE,FALSE,TRUE
40980,TRUE,FALSE,FALSE
40981,FALSE,FALSE,TRUE
40982,FALSE,TRUE,FALSE
40983,FALSE,TRUE,FALSE
40984,TRUE,FALSE,FALSE
40985,TRUE,FALSE,FALSE
40986,FALSE,FALSE,TRUE
40987,TRUE,FALSE,FALSE
40988,FALSE,FALSE,TRUE
40989,TRUE,FALSE,FALSE
40990,FALSE,FALSE,TRUE
40991,FALSE,FALSE,TRUE
40992,TRUE,FALSE,FALSE
40993,TRUE,FALSE,FALSE
40994,FALSE,TRUE,FALSE
40995,TRUE,FALSE,FALSE
40996,FALSE,FALSE,TRUE
40997,FALSE,TRUE,FALSE
40998,FALSE,FALSE,TRUE
40999,FALSE,FALSE,TRUE
41000,TRUE,FALSE,FALSE
41001,FALSE,TRUE,FALSE
41002,FALSE,FALSE,TRUE
41003,FALSE,TRUE,FALSE
41004,TRUE,FALSE,FALSE
41005,TRUE,FALSE,FALSE
41006,FALSE,FALSE,TRUE
41007,TRUE,FALSE,FALSE
41008,FALSE,FALSE,TRUE
41009,FALSE,FALSE,TRUE
41010,FALSE,FALSE,TRUE
41011,TRUE,FALSE,FALSE
41012,FALSE,TRUE,FALSE
41013,TRUE,FALSE,FALSE
41014,FALSE,FALSE,TRUE
41015,FALSE,TRUE,FALSE
41016,FALSE,TRUE,FALSE
41017,TRUE,FALSE,FALSE
41018,FALSE,FALSE,TRUE
41019,FALSE,TRUE,FALSE
41020,FALSE,TRUE,FALSE
41021,FALSE,FALSE,TRUE
41022,TRUE,FALSE,FALSE
41023,FALSE,TRUE,FALSE
41024,FALSE,TRUE,FALSE
41025,FALSE,TRUE,FALSE
41026,FALSE,FALSE,TRUE
41027,TRUE,FALSE,FALSE
41028,FALSE,TRUE,FALSE
41029,TRUE,FALSE,FALSE
41030,TRUE,FALSE,FALSE
41031,TRUE,FALSE,FALSE
41032,FALSE,TRUE,FALSE
41033,FALSE,FALSE,TRUE
41034,TRUE,FALSE,FALSE
41035,FALSE,TRUE,FALSE
41036,TRUE,FALSE,FALSE
41037,TRUE,FALSE,FALSE
41038,TRUE,FALSE,FALSE
41039,TRUE,FALSE,FALSE
41040,FALSE,FALSE,TRUE
41041,FALSE,TRUE,FALSE
41042,TRUE,FALSE,FALSE
41043,FALSE,TRUE,FALSE
41044,FALSE,TRUE,FALSE
41045,FALSE,TRUE,FALSE
41046,FALSE,TRUE,FALSE
41047,TRUE,FALSE,FALSE
41048,FALSE,TRUE,FALSE
41049,FALSE,TRUE,FALSE
41050,FALSE,FALSE,TRUE
41051,TRUE,FALSE,FALSE
41052,TRUE,FALSE,FALSE
41053,FALSE,FALSE,TRUE
41054,FALSE,TRUE,FALSE
41055,FALSE,TRUE,FALSE
41056,FALSE,FALSE,TRUE
41057,FALSE,FALSE,TRUE
41058,FALSE,TRUE,FALSE
41059,TRUE,FALSE,FALSE
41060,TRUE,FALSE,FALSE
41061,TRUE,FALSE,FALSE
41062,FALSE,TRUE,FALSE
41063,TRUE,FALSE,FALSE
41064,FALSE,FALSE,TRUE
41065,FALSE,FALSE,TRUE
41066,FALSE,TRUE,FALSE
41067,FALSE,TRUE,FALSE
41068,TRUE,FALSE,FALSE
41069,FALSE,TRUE,FALSE
41070,FALSE,FALSE,TRUE
41071,TRUE,FALSE,FALSE
41072,TRUE,FALSE,FALSE
41073,FALSE,TRUE,FALSE
41074,FALSE,TRUE,FALSE
41075,TRUE,FALSE,FALSE
41076,FALSE,FALSE,TRUE
41077,FALSE,FALSE,TRUE
41078,FALSE,FALSE,TRUE
41079,TRUE,FALSE,FALSE
41080,FALSE,FALSE,TRUE
41081,TRUE,FALSE,FALSE
41082,FALSE,TRUE,FALSE
41083,FALSE,FALSE,TRUE
41084,TRUE,FALSE,FALSE
41085,FALSE,TRUE,FALSE
41086,FALSE,FALSE,TRUE
41087,FALSE,TRUE,FALSE
41088,FALSE,FALSE,TRUE
41089,FALSE,TRUE,FALSE
41090,FALSE,TRUE,FALSE
41091,TRUE,FALSE,FALSE
41092,FALSE,FALSE,TRUE
41093,FALSE,FALSE,TRUE
41094,FALSE,FALSE,TRUE
41095,FALSE,FALSE,TRUE
41096,TRUE,FALSE,FALSE
41097,TRUE,FALSE,FALSE
41098,TRUE,FALSE,FALSE
41099,FALSE,TRUE,FALSE
41100,FALSE,TRUE,FALSE
41101,FALSE,TRUE,FALSE
41102,TRUE,FALSE,FALSE
41103,FALSE,FALSE,TRUE
41104,FALSE,FALSE,TRUE
41105,TRUE,FALSE,FALSE
41106,TRUE,FALSE,FALSE
41107,FALSE,FALSE,TRUE
41108,FALSE,FALSE,FALSE
41109,TRUE,FALSE,FALSE
41110,FALSE,FALSE,TRUE
41111,FALSE,FALSE,TRUE
41112,FALSE,FALSE,TRUE
41113,TRUE,FALSE,FALSE
41114,FALSE,FALSE,TRUE
41115,TRUE,FALSE,FALSE
41116,FALSE,TRUE,FALSE
41117,FALSE,TRUE,FALSE
41118,FALSE,TRUE,FALSE
41119,FALSE,FALSE,TRUE
41120,TRUE,FALSE,FALSE
41121,TRUE,FALSE,FALSE
41122,FALSE,TRUE,FALSE
41123,FALSE,TRUE,FALSE
41124,TRUE,FALSE,FALSE
41125,FALSE,TRUE,FALSE
41126,FALSE,FALSE,TRUE
41127,FALSE,TRUE,FALSE
41128,FALSE,FALSE,TRUE
41129,FALSE,TRUE,FALSE
41130,FALSE,TRUE,FALSE
41131,FALSE,TRUE,FALSE
41132,FALSE,FALSE,TRUE
41133,TRUE,FALSE,FALSE
41134,FALSE,FALSE,TRUE
41135,FALSE,FALSE,TRUE
41136,FALSE,TRUE,FALSE
41137,FALSE,FALSE,TRUE
41138,FALSE,TRUE,FALSE
41139,TRUE,FALSE,FALSE
41140,TRUE,FALSE,FALSE
41141,FALSE,TRUE,FALSE
41142,TRUE,FALSE,FALSE
41143,TRUE,FALSE,FALSE
41144,FALSE,TRUE,FALSE
41145,FALSE,FALSE,TRUE
41146,TRUE,FALSE,FALSE
41147,TRUE,FALSE,FALSE
41148,FALSE,TRUE,FALSE
41149,FALSE,TRUE,FALSE
41150,FALSE,TRUE,FALSE
41151,FALSE,FALSE,TRUE
41152,FALSE,TRUE,FALSE
41153,FALSE,FALSE,TRUE
41154,FALSE,FALSE,TRUE
41155,TRUE,FALSE,FALSE
41156,TRUE,FALSE,FALSE
41157,FALSE,TRUE,FALSE
41158,FALSE,FALSE,TRUE
41159,TRUE,FALSE,FALSE
41160,FALSE,FALSE,TRUE
41161,FALSE,FALSE,TRUE
41162,FALSE,TRUE,FALSE
41163,TRUE,FALSE,FALSE
41164,FALSE,TRUE,FALSE
41165,FALSE,FALSE,TRUE
41166,FALSE,TRUE,FALSE
41167,TRUE,FALSE,FALSE
41168,FALSE,TRUE,FALSE
41169,FALSE,FALSE,TRUE
41170,TRUE,FALSE,FALSE
41171,TRUE,FALSE,FALSE
41172,FALSE,FALSE,TRUE
41173,FALSE,TRUE,FALSE
41174,FALSE,FALSE,TRUE
41175,FALSE,TRUE,FALSE
41176,FALSE,FALSE,TRUE
41177,FALSE,FALSE,TRUE
41178,FALSE,FALSE,TRUE
41179,FALSE,TRUE,FALSE
41180,FALSE,TRUE,FALSE
41181,FALSE,TRUE,FALSE
41182,FALSE,TRUE,FALSE
41183,FALSE,TRUE,FALSE
41184,FALSE,FALSE,TRUE
41185,FALSE,FALSE,TRUE
41186,TRUE,FALSE,FALSE
41187,FALSE,FALSE,TRUE
41188,FALSE,FALSE,TRUE
41189,FALSE,FALSE,TRUE
41190,TRUE,FALSE,FALSE
41191,FALSE,TRUE,FALSE
41192,TRUE,FALSE,FALSE
41193,TRUE,FALSE,FALSE
41194,FALSE,FALSE,TRUE
41195,FALSE,FALSE,TRUE
41196,FALSE,TRUE,FALSE
41197,FALSE,TRUE,FALSE
41198,FALSE,FALSE,TRUE
41199,FALSE,FALSE,TRUE
41200,TRUE,FALSE,FALSE
41201,TRUE,FALSE,FALSE
41202,FALSE,FALSE,TRUE
41203,FALSE,TRUE,FALSE
41204,FALSE,FALSE,TRUE
41205,FALSE,TRUE,FALSE
41206,FALSE,FALSE,TRUE
41207,TRUE,FALSE,FALSE
41208,FALSE,TRUE,FALSE
41209,FALSE,FALSE,TRUE
41210,TRUE,FALSE,FALSE
41211,FALSE,TRUE,FALSE
41212,FALSE,TRUE,FALSE
41213,FALSE,FALSE,TRUE
41214,FALSE,FALSE,TRUE
41215,FALSE,TRUE,FALSE
41216,FALSE,TRUE,FALSE
41217,TRUE,FALSE,FALSE
41218,TRUE,FALSE,FALSE
41219,FALSE,TRUE,FALSE
41220,FALSE,TRUE,FALSE
41221,FALSE,TRUE,FALSE
41222,FALSE,TRUE,FALSE
41223,FALSE,FALSE,TRUE
41224,FALSE,TRUE,FALSE
41225,FALSE,TRUE,FALSE
41226,FALSE,TRUE,FALSE
41227,FALSE,FALSE,TRUE
41228,FALSE,TRUE,FALSE
41229,FALSE,TRUE,FALSE
41230,FALSE,TRUE,FALSE
41231,TRUE,FALSE,FALSE
41232,FALSE,TRUE,FALSE
41233,FALSE,FALSE,TRUE
41234,FALSE,TRUE,FALSE
41235,TRUE,FALSE,FALSE
41236,FALSE,FALSE,TRUE
41237,FALSE,FALSE,TRUE
41238,FALSE,TRUE,FALSE
